TIME,POSITION,VELOCITY
0.444,-1.77347,-3.95356,5,1
0.445,-1.77741,-3.94397,5,1
0.446,-1.78135,-3.93438,5,1
0.447,-1.78527,-3.9248,5,1
0.448,-1.78919,-3.91523,5,1
0.449,-1.79309,-3.90567,5,1
0.45,-1.79699,-3.89612,5,1
0.451,-1.80088,-3.88657,5,1
0.452,-1.80475,-3.87704,5,1
0.453,-1.80862,-3.86751,5,1
0.454,-1.81248,-3.85799,5,1
0.455,-1.81633,-3.84849,5,1
0.456,-1.82017,-3.83899,5,1
0.457,-1.824,-3.8295,5,1
0.458,-1.82782,-3.82002,5,1
0.459,-1.83163,-3.81054,5,1
0.46,-1.83543,-3.80108,5,1
0.461,-1.83922,-3.79163,5,1
0.462,-1.843,-3.78219,5,1
0.463,-1.84677,-3.77276,5,1
0.464,-1.85054,-3.76333,5,1
0.465,-1.85429,-3.75392,5,1
0.466,-1.85804,-3.74452,5,1
0.467,-1.86177,-3.73513,5,1
0.468,-1.8655,-3.72575,5,1
0.469,-1.86921,-3.71638,5,1
0.47,-1.87292,-3.70702,5,1
0.471,-1.87662,-3.69767,5,1
0.472,-1.88031,-3.68833,5,1
0.473,-1.88398,-3.67901,5,1
0.474,-1.88765,-3.66969,5,1
0.475,-1.89131,-3.66039,5,1
0.476,-1.89497,-3.65109,5,1
0.477,-1.89861,-3.64181,5,1
0.478,-1.90224,-3.63254,5,1
0.479,-1.90586,-3.62328,5,1
0.48,-1.90948,-3.61404,5,1
0.481,-1.91308,-3.6048,5,1
0.482,-1.91668,-3.59558,5,1
0.483,-1.92026,-3.58637,5,1
0.484,-1.92384,-3.57717,5,1
0.485,-1.92741,-3.56798,5,1
0.486,-1.93097,-3.5588,5,1
0.487,-1.93452,-3.54964,5,1
0.488,-1.93806,-3.54049,5,1
0.489,-1.94159,-3.53135,5,1
0.49,-1.94511,-3.52223,5,1
0.491,-1.94862,-3.51312,5,1
0.492,-1.95213,-3.50402,5,1
0.493,-1.95562,-3.49493,5,1
0.494,-1.95911,-3.48585,5,1
0.495,-1.96259,-3.47679,5,1
0.496,-1.96605,-3.46774,5,1
0.497,-1.96951,-3.45871,5,1
0.498,-1.97296,-3.44969,5,1
0.499,-1.9764,-3.44068,5,1
0.5,-1.97983,-3.43168,5,1
0.501,-1.98326,-3.4227,5,1
0.502,-1.98667,-3.41373,5,1
0.503,-1.99008,-3.40477,5,1
0.504,-1.99347,-3.39583,5,1
0.505,-1.99686,-3.3869,5,1
0.506,-2.00024,-3.37799,5,1
0.507,-2.00361,-3.36909,5,1
0.508,-2.00697,-3.3602,5,1
0.509,-2.01032,-3.35133,5,1
0.51,-2.01366,-3.34247,5,1
0.511,-2.01699,-3.33363,5,1
0.512,-2.02032,-3.3248,5,1
0.513,-2.02363,-3.31598,5,1
0.514,-2.02694,-3.30718,5,1
0.515,-2.03024,-3.29839,5,1
0.516,-2.03353,-3.28961,5,1
0.517,-2.03681,-3.28085,5,1
0.518,-2.04008,-3.27211,5,1
0.519,-2.04335,-3.26338,5,1
0.52,-2.0466,-3.25466,5,1
0.521,-2.04985,-3.24596,5,1
0.522,-2.05308,-3.23727,5,1
0.523,-2.05631,-3.2286,5,1
0.524,-2.05953,-3.21994,5,1
0.525,-2.06274,-3.2113,5,1
0.526,-2.06595,-3.20267,5,1
0.527,-2.06914,-3.19406,5,1
0.528,-2.07233,-3.18546,5,1
0.529,-2.0755,-3.17688,5,1
0.53,-2.07867,-3.16831,5,1
0.531,-2.08183,-3.15976,5,1
0.532,-2.08498,-3.15122,5,1
0.533,-2.08812,-3.1427,5,1
0.534,-2.09126,-3.13419,5,1
0.535,-2.09438,-3.1257,5,1
0.536,-2.0975,-3.11722,5,1
0.537,-2.10061,-3.10876,5,1
0.538,-2.10371,-3.10032,5,1
0.539,-2.1068,-3.09189,5,1
0.54,-2.10989,-3.08347,5,1
0.541,-2.11296,-3.07507,5,1
0.542,-2.11603,-3.06669,5,1
0.543,-2.11909,-3.05832,5,1
0.544,-2.12214,-3.04997,5,1
0.545,-2.12518,-3.04163,5,1
0.546,-2.12821,-3.03331,5,1
0.547,-2.13124,-3.025,5,1
0.548,-2.13425,-3.01671,5,1
0.549,-2.13726,-3.00844,5,1
0.55,-2.14026,-3.00018,5,1
0.551,-2.14325,-2.99194,5,1
0.552,-2.14624,-2.98371,5,1
0.553,-2.14921,-2.9755,5,1
0.554,-2.15218,-2.9673,5,1
0.555,-2.15514,-2.95912,5,1
0.556,-2.15809,-2.95096,5,1
0.557,-2.16103,-2.94281,5,1
0.558,-2.16397,-2.93468,5,1
0.559,-2.16689,-2.92657,5,1
0.56,-2.16981,-2.91847,5,1
0.561,-2.17272,-2.91039,5,1
0.562,-2.17563,-2.90232,5,1
0.563,-2.17852,-2.89427,5,1
0.564,-2.18141,-2.88623,5,1
0.565,-2.18428,-2.87822,5,1
0.566,-2.18715,-2.87021,5,1
0.567,-2.19002,-2.86223,5,1
0.568,-2.19287,-2.85426,5,1
0.569,-2.19572,-2.84631,5,1
0.57,-2.19856,-2.83837,5,1
0.571,-2.20139,-2.83045,5,1
0.572,-2.20421,-2.82254,5,1
0.573,-2.20702,-2.81466,5,1
0.574,-2.20983,-2.80678,5,1
0.575,-2.21263,-2.79893,5,1
0.576,-2.21542,-2.79109,5,1
0.577,-2.2182,-2.78327,5,1
0.578,-2.22098,-2.77546,5,1
0.579,-2.22375,-2.76767,5,1
0.58,-2.22651,-2.7599,5,1
0.581,-2.22926,-2.75214,5,1
0.582,-2.232,-2.7444,5,1
0.583,-2.23474,-2.73668,5,1
0.584,-2.23747,-2.72897,5,1
0.585,-2.24019,-2.72128,5,1
0.586,-2.2429,-2.71361,5,1
0.587,-2.24561,-2.70595,5,1
0.588,-2.24831,-2.69831,5,1
0.589,-2.251,-2.69069,5,1
0.59,-2.25368,-2.68308,5,1
0.591,-2.25636,-2.67549,5,1
0.592,-2.25902,-2.66791,5,1
0.593,-2.26169,-2.66035,5,1
0.594,-2.26434,-2.65281,5,1
0.595,-2.26698,-2.64529,5,1
0.596,-2.26962,-2.63778,5,1
0.597,-2.27225,-2.63029,5,1
0.598,-2.27487,-2.62281,5,1
0.599,-2.27749,-2.61535,5,1
0.6,-2.2801,-2.60791,5,1
0.601,-2.2827,-2.60049,5,1
0.602,-2.28529,-2.59308,5,1
0.603,-2.28788,-2.58569,5,1
0.604,-2.29045,-2.57831,5,1
0.605,-2.29303,-2.57095,5,1
0.606,-2.29559,-2.56361,5,1
0.607,-2.29815,-2.55629,5,1
0.608,-2.30069,-2.54898,5,1
0.609,-2.30324,-2.54168,5,1
0.61,-2.30577,-2.53441,5,1
0.611,-2.3083,-2.52715,5,1
0.612,-2.31082,-2.51991,5,1
0.613,-2.31333,-2.51268,5,1
0.614,-2.31584,-2.50547,5,1
0.615,-2.31833,-2.49828,5,1
0.616,-2.32083,-2.49111,5,1
0.617,-2.32331,-2.48395,5,1
0.618,-2.32579,-2.4768,5,1
0.619,-2.32826,-2.46968,5,1
0.62,-2.33072,-2.46257,5,1
0.621,-2.33317,-2.45548,5,1
0.622,-2.33562,-2.4484,5,1
0.623,-2.33806,-2.44134,5,1
0.624,-2.3405,-2.4343,5,1
0.625,-2.34293,-2.42727,5,1
0.626,-2.34535,-2.42026,5,1
0.627,-2.34776,-2.41327,5,1
0.628,-2.35016,-2.40629,5,1
0.629,-2.35256,-2.39933,5,1
0.63,-2.35496,-2.39239,5,1
0.631,-2.35734,-2.38546,5,1
0.632,-2.35972,-2.37855,5,1
0.633,-2.36209,-2.37166,5,1
0.634,-2.36446,-2.36478,5,1
0.635,-2.36682,-2.35792,5,1
